2025-05-11 00:29:36.018 [] [] WARN  [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=44m58s572ms).
2025-05-11 22:35:39.172 [68210a1b1463f3a5a9e26b3f90da6872] [12c82fe377665cfb] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:39.172 [68210a1b1463f3a5a9e26b3f90da6872] [12c82fe377665cfb] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:39.172 [68210a1b1463f3a5a9e26b3f90da6872] [12c82fe377665cfb] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:39.203 [68210a1a7ac15b234f6df0595299d48a] [03b7176a4b9fe6f5] INFO  [http-nio-8084-exec-3] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:39.364 [68210a1b1463f3a5a9e26b3f90da6872] [12c82fe377665cfb] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:39.389 [68210a1b1463f3a5a9e26b3f90da6872] [12c82fe377665cfb] INFO  [http-nio-8084-exec-9] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:39.484 [68210a1b1463f3a5a9e26b3f90da6872] [299a35fb37842991] INFO  [http-nio-8084-exec-9] c.o.g.s.i.CommandeClientServiceImpl - 15950.0000
2025-05-11 22:35:41.914 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.914 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.929 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.915 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.930 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.933 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.932 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.934 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.939 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.944 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.948 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.945 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.944 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.938 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.948 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.948 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.948 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.948 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.949 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.949 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.949 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:41.948 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.952 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:41.955 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:42.007 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.036 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.051 [68210a1d468683b18154a6679ce7fcbd] [7df24f4839693c54] INFO  [http-nio-8084-exec-4] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.068 [68210a1d468683b18154a6679ce7fcbd] [9ae8803b45e84dd7] WARN  [http-nio-8084-exec-4] c.o.g.services.TenantSecurityService - Tentative d'accès non autorisée. Tenant attendu: 2, Tenant actuel: 1
2025-05-11 22:35:42.078 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.083 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.083 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.086 [68210a1dada172cfd5d7981d3ae83a9f] [0487fe51dc69c715] INFO  [http-nio-8084-exec-5] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.086 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:42.088 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:42.090 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:42.090 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:42.090 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.096 [68210a1dcbbd08854a3dcf32bde75ec7] [cb7a6cd5513e353a] INFO  [http-nio-8084-exec-8] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.096 [68210a1d3a35db1b7414b307414dfaf3] [ad847aa696789823] INFO  [http-nio-8084-exec-7] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.096 [68210a1d867fa250fbaf6ff1bcba7815] [29c2090baa193009] INFO  [http-nio-8084-exec-2] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.132 [68210a1d867fa250fbaf6ff1bcba7815] [437ef0b4d710b9d7] INFO  [http-nio-8084-exec-2] c.o.g.s.i.CommandeFournisseurServiceImpl - 31900.0000
2025-05-11 22:35:42.138 [68210a1dc9b778f3bf3eae8d91925727] [e18a75eba934d0a6] INFO  [http-nio-8084-exec-6] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.142 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:42.151 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [a49023dba2f6ac5b] INFO  [http-nio-8084-exec-1] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:42.171 [68210a1e4fb3f3aa0e97b4f1f784b3ef] [5a9246e05bc531af] INFO  [http-nio-8084-exec-1] c.o.g.s.i.CommandeClientServiceImpl - 15950.0000
2025-05-11 22:35:44.703 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.703 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.703 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.703 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.739 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:44.742 [68210a205973fa613b1dd3db0a16bc0e] [72177c694c63bfe7] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.742 [68210a205973fa613b1dd3db0a16bc0e] [72177c694c63bfe7] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.743 [68210a205973fa613b1dd3db0a16bc0e] [72177c694c63bfe7] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.743 [68210a205973fa613b1dd3db0a16bc0e] [72177c694c63bfe7] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.766 [68210a201597be2a1b04e13bd9dbb287] [85eb98f598bed9e8] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.766 [68210a201597be2a1b04e13bd9dbb287] [85eb98f598bed9e8] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.766 [68210a201597be2a1b04e13bd9dbb287] [85eb98f598bed9e8] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.767 [68210a201597be2a1b04e13bd9dbb287] [85eb98f598bed9e8] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.775 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.775 [68210a203eabb8746af85c2d14ae2463] [708035d6631e44ba] INFO  [http-nio-8084-exec-5] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:44.776 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.776 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.776 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.776 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.776 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.776 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.776 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.777 [68210a20a5725796a85114ea6d9c4a54] [9c59df99376cb302] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.777 [68210a20a5725796a85114ea6d9c4a54] [9c59df99376cb302] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.777 [68210a20a5725796a85114ea6d9c4a54] [9c59df99376cb302] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.777 [68210a20a5725796a85114ea6d9c4a54] [9c59df99376cb302] INFO  [http-nio-8084-exec-9] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.799 [68210a201597be2a1b04e13bd9dbb287] [85eb98f598bed9e8] INFO  [http-nio-8084-exec-1] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:44.799 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:44.801 [68210a205973fa613b1dd3db0a16bc0e] [72177c694c63bfe7] INFO  [http-nio-8084-exec-6] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:44.806 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.g.config.JwtAuthenticationFilter - JWT valide pour l'utilisateur prince
2025-05-11 22:35:44.811 [68210a20a4b9838f130b89ec3aa52031] [60f9fcfea9f54ddf] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.812 [68210a20a4b9838f130b89ec3aa52031] [60f9fcfea9f54ddf] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - Bearer eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.812 [68210a20a4b9838f130b89ec3aa52031] [60f9fcfea9f54ddf] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - eyJhbGciOiJIUzI1NiJ9.eyJlbnRyZXByaXNlSWQiOjEsInN1YiI6InByaW5jZSIsImlhdCI6MTc0Njk5NTU1OCwiZXhwIjoxNzQ3MDgxOTU4fQ.LOyGrjKm1zRHFGH0kQ3XlSQhW2b0ZQ0MR8LjTwOxUCw
2025-05-11 22:35:44.813 [68210a20a4b9838f130b89ec3aa52031] [60f9fcfea9f54ddf] INFO  [http-nio-8084-exec-2] c.o.g.config.JwtAuthenticationFilter - ++++++++++++++++++++++++++++++++++++++++++++++++++
2025-05-11 22:35:44.814 [68210a20634fc4582263bae7b2db6396] [008a352e382fc35c] INFO  [http-nio-8084-exec-4] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
2025-05-11 22:35:44.814 [68210a20056f7bb46d783638e30e6434] [b483ca4bd9fd0f7a] INFO  [http-nio-8084-exec-7] c.o.gestionstock.config.TenantFilter - Contexte tenant défini - Entreprise ID: 1
